# File generated by CMD 3.3 (http://stev.oapd.inaf.it/cmd) on Wed Sep 25 23:42:45 CEST 2019
# isochrones based on PARSEC release v1.2S +  COLIBRI S_35
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# Photometric system: Gaia's DR2 G, G_BP and G_RP (Vegamags, Gaia passbands from Maiz-Apellaniz and Weiler 2018)
# TESS + 2MASS (Vegamags) + Kepler + SDSS <i>griz</i> + DDO51 (in ABmags)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
,Zini,MH,logAge,Mini,int_IMF,Mass,logL,logTe,logg,label,McoreTP,C_O,period0,period1,pmode,Mloss,tau1m,X,Y,Xc,Xn,Xo,Cexcess,Z,mbolmag,TESSmag,Jmag,Hmag,Ksmag,Keplermag,gmag,rmag,imag,zmag,DDO51_finfmag,Gmag,G_BPbrmag,G_BPftmag,G_RPmag
280,0.0152,0.015080000000000001,9.0,2.3084509373,2.579666853,2.292,3.3680000000000003,3.554,0.598,8,0.534,0.386,55.6,34.67,1,-1.6399999999999998e-08,0.0,0.677,0.3077,0.001782,0.0024170000000000003,0.006161,-1.0,0.015359999999999999,-3.65,-3.815,-5.417999999999999,-6.25,-6.531000000000001,-2.572,-0.8009999999999999,-2.229,-3.3089999999999997,-3.8810000000000002,-1.301,-2.699,-1.4380000000000002,-1.3880000000000001,-3.77
281,0.0152,0.015080000000000001,9.0,2.3084616661000004,2.5796670913999997,2.292,3.4730000000000003,3.5431,0.449,8,0.534,0.386,76.71,45.79,1,-2.58e-08,0.0,0.677,0.3077,0.001782,0.0024170000000000003,0.006161,-1.0,0.015359999999999999,-3.9130000000000003,-3.9739999999999998,-5.716,-6.567,-6.867999999999999,-2.615,-0.672,-2.074,-3.4219999999999997,-4.098,-1.2429999999999999,-2.7680000000000002,-1.288,-1.24,-3.911
282,0.0152,0.015080000000000001,9.0,2.3084745407,2.5796675682,2.291,3.529,3.5372,0.37,8,0.535,0.386,91.08,53.11,1,-3.2799999999999996e-08,0.0,0.677,0.3077,0.001782,0.0024170000000000003,0.0061600000000000005,-1.0,0.015359999999999999,-4.053999999999999,-4.0489999999999995,-5.877000000000001,-6.735,-7.047000000000001,-2.6210000000000004,-0.564,-1.953,-3.464,-4.202,-1.18,-2.79,-1.169,-1.122,-3.972
283,0.0152,0.015080000000000001,9.0,2.3084890841999997,2.579668045,2.291,3.553,3.5348,0.336,8,0.535,0.386,97.96,56.56,1,-3.62e-08,0.0,0.677,0.3077,0.001782,0.0024170000000000003,0.0061600000000000005,-1.0,0.015359999999999999,-4.113,-4.077,-5.945,-6.806,-7.122999999999999,-2.6189999999999998,-0.509,-1.8940000000000001,-3.4760000000000004,-4.242,-1.1440000000000001,-2.795,-1.11,-1.064,-3.9939999999999998
284,0.0152,0.015080000000000001,9.0,2.308506012,2.5796685219,2.291,3.5639999999999996,3.535,0.325,8,0.536,0.385,100.2,57.67,1,-3.8100000000000004e-08,0.0,0.677,0.3077,0.001782,0.0024170000000000003,0.0061600000000000005,-1.0,0.015359999999999999,-4.141,-4.1080000000000005,-5.973,-6.832999999999999,-7.15,-2.6519999999999997,-0.544,-1.932,-3.509,-4.272,-1.179,-2.8280000000000003,-1.147,-1.1,-4.026
285,0.0152,0.015080000000000001,9.0,2.3085062504,2.5796685219,2.29,3.4160000000000004,3.549,0.53,8,0.536,0.386,64.45,39.38,1,-2.02e-08,0.0,0.677,0.3077,0.001782,0.0024170000000000003,0.0061600000000000005,-1.0,0.015359999999999999,-3.77,-3.892,-5.553999999999999,-6.395,-6.685,-2.6,-0.759,-2.177,-3.3689999999999998,-3.985,-1.288,-2.738,-1.3880000000000001,-1.339,-3.84
286,0.0152,0.015080000000000001,9.0,2.3085076809,2.5796685219,2.29,3.307,3.5604,0.684,8,0.536,0.386,46.18,29.52,1,-1.26e-08,0.0,0.677,0.3077,0.001782,0.0024170000000000003,0.0061600000000000005,-1.0,0.015359999999999999,-3.498,-3.716,-5.247000000000001,-6.067,-6.336,-2.5340000000000003,-0.848,-2.289,-3.23,-3.7489999999999997,-1.3119999999999998,-2.6489999999999996,-1.495,-1.445,-3.68
287,0.0152,0.015080000000000001,9.0,2.3085103035,2.5796685219,2.29,3.094,3.5827,0.987,8,0.536,0.386,24.04,16.79,1,-4.92e-09,0.0,0.677,0.3077,0.001782,0.0024170000000000003,0.0061600000000000005,-1.0,0.015359999999999999,-2.964,-3.319,-4.651,-5.421,-5.653,-2.3,-0.845,-2.254,-2.8760000000000003,-3.253,-1.232,-2.385,-1.474,-1.423,-3.302
288,0.0152,0.015080000000000001,9.0,2.3085143566,2.5796687603,2.29,3.051,3.5871,1.047,8,0.536,0.386,21.13,15.02,1,-4.07e-09,0.0,0.677,0.3077,0.001782,0.0024170000000000003,0.0061600000000000005,-1.0,0.015359999999999999,-2.858,-3.235,-4.535,-5.292999999999999,-5.518,-2.239,-0.823,-2.214,-2.7969999999999997,-3.154,-1.202,-2.3209999999999997,-1.4409999999999998,-1.39,-3.22
289,0.0152,0.015080000000000001,9.0,2.3085200787,2.5796689987,2.29,3.1180000000000003,3.5801,0.9520000000000001,8,0.537,0.386,25.95,17.93,1,-5.51e-09,0.0,0.677,0.3077,0.001782,0.0024170000000000003,0.0061600000000000005,-1.0,0.015359999999999999,-3.0260000000000002,-3.3689999999999998,-4.72,-5.496,-5.732,-2.336,-0.857,-2.2769999999999997,-2.9219999999999997,-3.312,-1.249,-2.423,-1.493,-1.442,-3.3510000000000004
290,0.0152,0.015080000000000001,9.0,2.3085277081,2.5796692371,2.289,3.263,3.5649,0.746,8,0.537,0.386,40.42,26.31,1,-1.04e-08,0.0,0.677,0.3077,0.001782,0.0024170000000000003,0.0061600000000000005,-1.0,0.015359999999999999,-3.388,-3.637,-5.124,-5.934,-6.196000000000001,-2.4930000000000003,-0.858,-2.299,-3.162,-3.6489999999999996,-1.3019999999999998,-2.6,-1.506,-1.455,-3.6060000000000003
291,0.0152,0.015080000000000001,9.0,2.3085370064,2.5796694756,2.289,3.409,3.5497,0.54,8,0.537,0.386,63.09,38.65,1,-1.96e-08,0.0,0.677,0.3077,0.001782,0.0024170000000000003,0.0061600000000000005,-1.0,0.015359999999999999,-3.7510000000000003,-3.88,-5.5329999999999995,-6.372999999999999,-6.6610000000000005,-2.594,-0.764,-2.1830000000000003,-3.359,-3.969,-1.2890000000000001,-2.7310000000000003,-1.3940000000000001,-1.344,-3.8289999999999997
292,0.0152,0.015080000000000001,9.0,2.3085482121000003,2.579669714,2.2880000000000003,3.511,3.5389,0.39399999999999996,8,0.5379999999999999,0.386,86.32,50.68,1,-3.03e-08,0.0,0.677,0.3077,0.001782,0.0024170000000000003,0.0061600000000000005,-1.0,0.015359999999999999,-4.007,-4.023,-5.824,-6.681,-6.989,-2.616,-0.594,-1.985,-3.449,-4.168,-1.197,-2.78,-1.2009999999999998,-1.1540000000000001,-3.95
293,0.0152,0.015080000000000001,9.0,2.3085615635,2.5796701908,2.2880000000000003,3.565,3.5332,0.317,8,0.539,0.386,101.9,58.49,1,-3.8100000000000004e-08,0.0,0.677,0.3077,0.001782,0.0024170000000000003,0.0061600000000000005,-1.0,0.015359999999999999,-4.1419999999999995,-4.086,-5.979,-6.843,-7.162000000000001,-2.609,-0.466,-1.848,-3.475,-4.2589999999999995,-1.113,-2.79,-1.065,-1.0190000000000001,-3.9989999999999997
294,0.0152,0.015080000000000001,9.0,2.3085770607,2.5796706676,2.287,3.5869999999999997,3.5308,0.28600000000000003,8,0.539,0.386,109.11,62.05,1,-4.1900000000000005e-08,0.0,0.677,0.3077,0.001782,0.0024170000000000003,0.0061600000000000005,-1.0,0.015359999999999999,-4.197,-4.112,-6.042999999999999,-6.909,-7.234,-2.6060000000000003,-0.413,-1.791,-3.486,-4.296,-1.079,-2.793,-1.0090000000000001,-0.963,-4.02
295,0.0152,0.015080000000000001,9.0,2.3085947037,2.5796711445,2.287,3.597,3.531,0.276,8,0.54,0.385,111.38,63.16,1,-4.3899999999999996e-08,0.0,0.677,0.3077,0.001782,0.0024170000000000003,0.0061600000000000005,-1.0,0.015359999999999999,-4.2219999999999995,-4.138999999999999,-6.068,-6.933,-7.257999999999999,-2.635,-0.442,-1.8219999999999998,-3.514,-4.323,-1.1079999999999999,-2.822,-1.0390000000000001,-0.993,-4.047
296,0.0152,0.015080000000000001,9.0,2.3085949421,2.5796711445,2.287,3.46,3.5443,0.466,8,0.54,0.386,73.9,44.3,1,-2.45e-08,0.0,0.677,0.3077,0.001782,0.0024170000000000003,0.0061600000000000005,-1.0,0.015359999999999999,-3.88,-3.9539999999999997,-5.678999999999999,-6.528,-6.8260000000000005,-2.609,-0.687,-2.093,-3.408,-4.071000000000001,-1.25,-2.759,-1.306,-1.258,-3.8930000000000002
297,0.0152,0.015080000000000001,9.0,2.3085963726,2.5796711445,2.287,3.352,3.5558,0.62,8,0.54,0.386,53.06,33.27,1,-1.54e-08,0.0,0.677,0.3077,0.001782,0.0024170000000000003,0.0061600000000000005,-1.0,0.015359999999999999,-3.611,-3.7910000000000004,-5.374,-6.202000000000001,-6.48,-2.565,-0.8170000000000001,-2.25,-3.2910000000000004,-3.8480000000000003,-1.307,-2.6889999999999996,-1.4569999999999999,-1.4069999999999998,-3.748
298,0.0152,0.015080000000000001,9.0,2.3085992336000003,2.5796713829,2.286,3.141,3.5782,0.9209999999999999,8,0.541,0.386,27.73,18.99,1,-6.13e-09,0.0,0.677,0.3077,0.001782,0.0024170000000000003,0.0061600000000000005,-1.0,0.015359999999999999,-3.083,-3.415,-4.782,-5.562,-5.8020000000000005,-2.369,-0.872,-2.296,-2.965,-3.366,-1.27,-2.459,-1.511,-1.459,-3.3960000000000004
299,0.0152,0.015080000000000001,9.0,2.3086035252,2.5796713829,2.286,3.0980000000000003,3.5828,0.982,8,0.541,0.386,24.28,16.92,1,-5.05e-09,0.0,0.677,0.3077,0.001782,0.0024170000000000003,0.0061600000000000005,-1.0,0.015359999999999999,-2.975,-3.3310000000000004,-4.662,-5.431,-5.662999999999999,-2.313,-0.8590000000000001,-2.267,-2.888,-3.264,-1.246,-2.397,-1.4880000000000002,-1.4369999999999998,-3.3139999999999996
300,0.0152,0.015080000000000001,9.0,2.308609724,2.5796716213,2.286,3.1639999999999997,3.5758,0.888,8,0.541,0.386,29.74,20.16,1,-6.779999999999999e-09,0.0,0.677,0.3077,0.001782,0.0024170000000000003,0.0061600000000000005,-1.0,0.015359999999999999,-3.14,-3.458,-4.845,-5.631,-5.875,-2.395,-0.8740000000000001,-2.3040000000000003,-3.0039999999999996,-3.4189999999999996,-1.28,-2.488,-1.516,-1.465,-3.4360000000000004
301,0.0152,0.015080000000000001,9.0,2.3086175919,2.5796718597,2.286,3.305,3.5608,0.687,8,0.542,0.386,45.88,29.34,1,-1.26e-08,0.0,0.677,0.3077,0.001782,0.0024170000000000003,0.0061600000000000005,-1.0,0.015359999999999999,-3.492,-3.713,-5.24,-6.059,-6.327999999999999,-2.5340000000000003,-0.853,-2.294,-3.228,-3.7439999999999998,-1.315,-2.6489999999999996,-1.5,-1.45,-3.677
302,0.0152,0.015080000000000001,9.0,2.3086273669999997,2.5796720982,2.285,3.446,3.5457,0.485,8,0.542,0.386,70.92,42.74,1,-2.32e-08,0.0,0.677,0.3077,0.001782,0.0024170000000000003,0.0061600000000000005,-1.0,0.015359999999999999,-3.845,-3.9330000000000003,-5.64,-6.487,-6.782,-2.603,-0.706,-2.115,-3.3939999999999997,-4.043,-1.2590000000000001,-2.75,-1.327,-1.2790000000000001,-3.8739999999999997
303,0.0152,0.015080000000000001,9.0,2.3086392878999997,2.579672575,2.285,3.545,3.535,0.344,8,0.5429999999999999,0.386,96.33,55.69,1,-3.53e-08,0.0,0.677,0.3077,0.001782,0.0024170000000000003,0.0061600000000000005,-1.0,0.015359999999999999,-4.093999999999999,-4.061,-5.9239999999999995,-6.7860000000000005,-7.102,-2.6060000000000003,-0.503,-1.8880000000000001,-3.4619999999999997,-4.225,-1.136,-2.782,-1.104,-1.058,-3.9789999999999996
304,0.0152,0.015080000000000001,9.0,2.3086533546,2.5796730518,2.2840000000000003,3.5980000000000003,3.5294,0.268,8,0.544,0.386,113.27,64.05,1,-4.4000000000000004e-08,0.0,0.677,0.3077,0.001782,0.0024170000000000003,0.0061600000000000005,-1.0,0.015359999999999999,-4.224,-4.119,-6.075,-6.943,-7.271,-2.594,-0.36700000000000005,-1.745,-3.4810000000000003,-4.309,-1.044,-2.786,-0.9620000000000001,-0.917,-4.022
305,0.0152,0.015080000000000001,9.0,2.3086695671,2.5796735287,2.283,3.6189999999999998,3.527,0.237,8,0.544,0.386,121.13,67.87,1,-4.83e-08,0.0,0.677,0.3077,0.001782,0.0024170000000000003,0.0061600000000000005,-1.0,0.015359999999999999,-4.2780000000000005,-4.1339999999999995,-6.1370000000000005,-7.007000000000001,-7.34,-2.5780000000000003,-0.289,-1.672,-3.4760000000000004,-4.333,-0.9840000000000001,-2.778,-0.8859999999999999,-0.8420000000000001,-4.029
306,0.0152,0.015080000000000001,9.0,2.3086881638,2.5796740055000003,2.283,3.6289999999999996,3.5269,0.22699999999999998,8,0.545,0.385,123.89,69.2,1,-5.0499999999999996e-08,0.0,0.677,0.3077,0.001782,0.0024170000000000003,0.0061600000000000005,-1.0,0.015359999999999999,-4.303,-4.157,-6.162999999999999,-7.0329999999999995,-7.3660000000000005,-2.5989999999999998,-0.305,-1.69,-3.498,-4.357,-1.001,-2.799,-0.903,-0.8590000000000001,-4.052
307,0.0152,0.015080000000000001,9.0,2.3086884022,2.5796740055000003,2.283,3.505,3.5394,0.401,8,0.545,0.386,85.14,50.03,1,-2.99e-08,0.0,0.677,0.3077,0.001782,0.0024170000000000003,0.0061600000000000005,-1.0,0.015359999999999999,-3.9930000000000003,-4.015,-5.808,-6.665,-6.972,-2.614,-0.603,-1.994,-3.444,-4.158,-1.202,-2.7769999999999997,-1.21,-1.163,-3.944
308,0.0152,0.015080000000000001,9.0,2.3086898327000003,2.5796740055000003,2.283,3.3989999999999996,3.5509,0.5529999999999999,8,0.546,0.386,61.27,37.65,1,-1.8999999999999998e-08,0.0,0.677,0.3077,0.001782,0.0024170000000000003,0.0061600000000000005,-1.0,0.015359999999999999,-3.727,-3.866,-5.504,-6.343,-6.629,-2.593,-0.78,-2.202,-3.35,-3.949,-1.297,-2.727,-1.412,-1.3630000000000002,-3.8169999999999997
309,0.0152,0.015080000000000001,9.0,2.3086926937,2.5796742439,2.282,3.19,3.5735,0.852,8,0.546,0.386,32.16,21.56,1,-7.659999999999999e-09,0.0,0.677,0.3077,0.001782,0.0024170000000000003,0.0061600000000000005,-1.0,0.015359999999999999,-3.2060000000000004,-3.51,-4.917,-5.707999999999999,-5.956,-2.432,-0.887,-2.323,-3.053,-3.4819999999999998,-1.3,-2.5269999999999997,-1.5330000000000001,-1.482,-3.487
310,0.0152,0.015080000000000001,9.0,2.3086967468,2.5796742439,2.282,3.145,3.5783,0.9159999999999999,8,0.546,0.386,28.0,19.13,1,-6.28e-09,0.0,0.677,0.3077,0.001782,0.0024170000000000003,0.0061600000000000005,-1.0,0.015359999999999999,-3.094,-3.426,-4.792,-5.572,-5.811,-2.381,-0.884,-2.309,-2.977,-3.377,-1.2819999999999998,-2.47,-1.524,-1.473,-3.407
311,0.0152,0.015080000000000001,9.0,2.3087027072999997,2.5796744822999997,2.282,3.2089999999999996,3.5714,0.8240000000000001,8,0.546,0.386,34.13,22.7,1,-8.34e-09,0.0,0.677,0.3077,0.001782,0.0024170000000000003,0.0061600000000000005,-1.0,0.015359999999999999,-3.253,-3.5460000000000003,-4.971,-5.767,-6.018,-2.4530000000000003,-0.888,-2.3280000000000003,-3.085,-3.5260000000000002,-1.307,-2.551,-1.536,-1.485,-3.5210000000000004
312,0.0152,0.015080000000000001,9.0,2.3087103367,2.5796747208,2.281,3.345,3.5566,0.629,8,0.547,0.386,52.01,32.67,1,-1.51e-08,0.0,0.677,0.3077,0.001782,0.0024170000000000003,0.0061600000000000005,-1.0,0.015359999999999999,-3.593,-3.779,-5.354,-6.181,-6.457000000000001,-2.5610000000000004,-0.8240000000000001,-2.258,-3.282,-3.833,-1.31,-2.6839999999999997,-1.465,-1.416,-3.738
313,0.0152,0.015080000000000001,9.0,2.3087198734,2.5796749591999997,2.281,3.4810000000000003,3.5417,0.434,8,0.547,0.386,79.3,47.04,1,-2.7e-08,0.0,0.677,0.3077,0.001782,0.0024170000000000003,0.0061600000000000005,-1.0,0.015359999999999999,-3.9330000000000003,-3.9789999999999996,-5.7410000000000005,-6.593999999999999,-6.897,-2.605,-0.637,-2.035,-3.4210000000000003,-4.11,-1.218,-2.761,-1.249,-1.202,-3.9130000000000003
314,0.0152,0.015080000000000001,9.0,2.3087315559,2.579675436,2.28,3.576,3.5312,0.297,8,0.5479999999999999,0.386,106.52,60.71,1,-4.0300000000000004e-08,0.0,0.677,0.3077,0.001782,0.0024170000000000003,0.0061600000000000005,-1.0,0.015359999999999999,-4.17,-4.09,-6.013999999999999,-6.88,-7.204,-2.588,-0.405,-1.7830000000000001,-3.466,-4.272,-1.067,-2.775,-1.001,-0.955,-3.998
315,0.0152,0.015080000000000001,9.0,2.3087451458,2.5796756744,2.28,3.625,3.5257,0.226,8,0.5489999999999999,0.386,124.25,69.34,1,-4.96e-08,0.0,0.677,0.3077,0.001782,0.0024170000000000003,0.0061600000000000005,-1.0,0.015359999999999999,-4.293,-4.127,-6.156000000000001,-7.028,-7.3629999999999995,-2.5540000000000003,-0.23199999999999998,-1.617,-3.458,-4.331,-0.935,-2.758,-0.8290000000000001,-0.7859999999999999,-4.018
316,0.0152,0.015080000000000001,9.0,2.3087608814,2.5796761513,2.279,3.645,3.5235,0.19699999999999998,8,0.55,0.386,132.12,73.12,1,-5.39e-08,0.0,0.677,0.3077,0.001782,0.0024170000000000003,0.0061600000000000005,-1.0,0.015359999999999999,-4.342,-4.138999999999999,-6.212999999999999,-7.086,-7.4270000000000005,-2.536,-0.154,-1.5430000000000001,-3.45,-4.351,-0.8740000000000001,-2.747,-0.754,-0.711,-4.022
317,0.0152,0.015080000000000001,9.0,2.3087790012,2.5796768665000003,2.278,3.653,3.5239,0.191,8,0.551,0.385,133.93,73.97,1,-5.59e-08,0.0,0.677,0.3077,0.001782,0.0024170000000000003,0.0061600000000000005,-1.0,0.015359999999999999,-4.362,-4.166,-6.231,-7.104,-7.444,-2.569,-0.196,-1.587,-3.4810000000000003,-4.377,-0.914,-2.779,-0.797,-0.753,-4.051
318,0.0152,0.015080000000000001,9.0,2.3087792397,2.5796768665000003,2.278,3.543,3.5347,0.34299999999999997,8,0.551,0.386,96.36,55.65,1,-3.52e-08,0.0,0.677,0.3077,0.001782,0.0024170000000000003,0.0061600000000000005,-1.0,0.015359999999999999,-4.087,-4.051,-5.919,-6.781000000000001,-7.098,-2.592,-0.48200000000000004,-1.8659999999999999,-3.449,-4.216,-1.117,-2.7680000000000002,-1.083,-1.036,-3.968
319,0.0152,0.015080000000000001,9.0,2.3087809086,2.5796768665000003,2.278,3.437,3.5464,0.496,8,0.551,0.386,69.28,41.84,1,-2.25e-08,0.0,0.677,0.3077,0.001782,0.0024170000000000003,0.0061600000000000005,-1.0,0.015359999999999999,-3.822,-3.917,-5.614,-6.46,-6.754,-2.596,-0.7120000000000001,-2.123,-3.3819999999999997,-4.023,-1.2590000000000001,-2.741,-1.335,-1.286,-3.86
320,0.0152,0.015080000000000001,9.0,2.3087835312,2.5796768665000003,2.278,3.2319999999999998,3.5692,0.792,8,0.551,0.386,36.58,24.09,1,-9.26e-09,0.0,0.677,0.3077,0.001782,0.0024170000000000003,0.0061600000000000005,-1.0,0.015359999999999999,-3.31,-3.588,-5.033,-5.834,-6.0889999999999995,-2.479,-0.8909999999999999,-2.334,-3.123,-3.5789999999999997,-1.317,-2.58,-1.541,-1.49,-3.562
321,0.0152,0.015080000000000001,9.0,2.3087880611,2.5796771049,2.2769999999999997,3.1860000000000004,3.5742,0.858,8,0.552,0.386,31.74,21.31,1,-7.58e-09,0.0,0.677,0.3077,0.001782,0.0024170000000000003,0.0061600000000000005,-1.0,0.015359999999999999,-3.196,-3.505,-4.906000000000001,-5.695,-5.941,-2.432,-0.894,-2.3280000000000003,-3.049,-3.4730000000000003,-1.304,-2.526,-1.5390000000000001,-1.4880000000000002,-3.4819999999999998
322,0.0152,0.015080000000000001,9.0,2.3087940216,2.5796773434,2.2769999999999997,3.25,3.5672,0.767,8,0.552,0.386,38.65,25.26,1,-1e-08,0.0,0.677,0.3077,0.001782,0.0024170000000000003,0.0061600000000000005,-1.0,0.015359999999999999,-3.3539999999999996,-3.6189999999999998,-5.083,-5.888,-6.146,-2.494,-0.884,-2.327,-3.15,-3.6189999999999998,-1.319,-2.5980000000000003,-1.534,-1.483,-3.591
323,0.0152,0.015080000000000001,9.0,2.3088021278,2.5796775818,2.2769999999999997,3.3819999999999997,3.5525,0.575,8,0.5529999999999999,0.386,58.41,36.09,1,-1.78e-08,0.0,0.677,0.3077,0.001782,0.0024170000000000003,0.0061600000000000005,-1.0,0.015359999999999999,-3.685,-3.838,-5.457999999999999,-6.292999999999999,-6.5760000000000005,-2.5810000000000004,-0.79,-2.2159999999999997,-3.3280000000000003,-3.912,-1.298,-2.7119999999999997,-1.425,-1.375,-3.7910000000000004
324,0.0152,0.015080000000000001,9.0,2.3088121414,2.5796778202,2.276,3.514,3.5378,0.384,8,0.5529999999999999,0.386,88.24,51.56,1,-3.1299999999999996e-08,0.0,0.677,0.3077,0.001782,0.0024170000000000003,0.0061600000000000005,-1.0,0.015359999999999999,-4.016,-4.019,-5.837000000000001,-6.695,-7.006,-2.5980000000000003,-0.555,-1.944,-3.438,-4.169,-1.166,-2.765,-1.16,-1.113,-3.943
325,0.0152,0.015080000000000001,9.0,2.3088240623,2.579678297,2.275,3.6069999999999998,3.5275,0.25,8,0.5539999999999999,0.386,117.92,66.24,1,-4.63e-08,0.0,0.677,0.3077,0.001782,0.0024170000000000003,0.0061600000000000005,-1.0,0.015359999999999999,-4.248,-4.111000000000001,-6.105,-6.975,-7.307,-2.5610000000000004,-0.28600000000000003,-1.6669999999999998,-3.457,-4.308,-0.976,-2.759,-0.882,-0.838,-4.008
326,0.0152,0.015080000000000001,9.0,2.3088383675,2.5796785355000003,2.274,3.656,3.522,0.17800000000000002,8,0.555,0.386,137.5,75.63,1,-5.6900000000000007e-08,0.0,0.677,0.3077,0.001782,0.0024170000000000003,0.0061600000000000005,-1.0,0.015359999999999999,-4.371,-4.1419999999999995,-6.247000000000001,-7.122000000000001,-7.466,-2.519,-0.096,-1.489,-3.44,-4.36,-0.828,-2.735,-0.6970000000000001,-0.655,-4.021
327,0.0152,0.015080000000000001,9.0,2.3088548183,2.5796792507,2.273,3.677,3.5196,0.14800000000000002,8,0.556,0.386,146.73,79.99,1,-6.2e-08,0.0,0.677,0.3077,0.001782,0.0024170000000000003,0.0061600000000000005,-1.0,0.015359999999999999,-4.422,-4.1530000000000005,-6.306,-7.184,-7.5329999999999995,-2.498,-0.011000000000000001,-1.4080000000000001,-3.429,-4.38,-0.76,-2.722,-0.614,-0.5720000000000001,-4.023
328,0.0152,0.015080000000000001,9.0,2.3088736534,2.5796797276,2.273,3.687,3.5195,0.138,8,0.557,0.385,150.19,81.61,1,-6.64e-08,0.0,0.677,0.3077,0.001782,0.0024170000000000003,0.0061600000000000005,-1.0,0.015359999999999999,-4.447,-4.175,-6.332000000000001,-7.209,-7.559,-2.517,-0.022000000000000002,-1.422,-3.448,-4.402,-0.773,-2.742,-0.627,-0.585,-4.044
329,0.0152,0.015080000000000001,9.0,2.3088738918000002,2.5796797276,2.272,3.594,3.529,0.268,8,0.557,0.386,113.31,63.96,1,-4.4000000000000004e-08,0.0,0.677,0.3077,0.001782,0.0024170000000000003,0.0061600000000000005,-1.0,0.015359999999999999,-4.215,-4.103,-6.067,-6.936,-7.263999999999999,-2.573,-0.337,-1.715,-3.4619999999999997,-4.295,-1.016,-2.766,-0.9309999999999999,-0.887,-4.005
330,0.0152,0.015080000000000001,9.0,2.3088753223,2.5796797276,2.272,3.487,3.5411,0.424,8,0.557,0.386,80.91,47.81,1,-2.8e-08,0.0,0.677,0.3077,0.001782,0.0024170000000000003,0.0061600000000000005,-1.0,0.015359999999999999,-3.947,-3.987,-5.756,-6.61,-6.914,-2.6060000000000003,-0.628,-2.024,-3.426,-4.121,-1.214,-2.764,-1.239,-1.192,-3.92
331,0.0152,0.015080000000000001,9.0,2.3088779449000003,2.5796797276,2.272,3.285,3.5639,0.718,8,0.5579999999999999,0.386,42.97,27.67,1,-1.18e-08,0.0,0.677,0.3077,0.001782,0.0024170000000000003,0.0061600000000000005,-1.0,0.015359999999999999,-3.4410000000000003,-3.6839999999999997,-5.18,-5.992000000000001,-6.256,-2.531,-0.883,-2.326,-3.2060000000000004,-3.7,-1.3330000000000002,-2.64,-1.5319999999999998,-1.482,-3.6510000000000002
332,0.0152,0.015080000000000001,9.0,2.3088819981,2.579679966,2.271,3.237,3.5693,0.7859999999999999,8,0.5579999999999999,0.386,37.07,24.35,1,-9.58e-09,0.0,0.6769,0.3077,0.001782,0.0024170000000000003,0.0061600000000000005,-1.0,0.015359999999999999,-3.323,-3.603,-5.047,-5.847,-6.102,-2.495,-0.9059999999999999,-2.351,-3.138,-3.593,-1.3330000000000002,-2.595,-1.557,-1.506,-3.576
333,0.0152,0.015080000000000001,9.0,2.3088874817,2.5796802044,2.271,3.299,3.5623,0.6970000000000001,8,0.5579999999999999,0.386,44.93,28.75,1,-1.25e-08,0.0,0.6769,0.3077,0.001782,0.0024170000000000003,0.0061600000000000005,-1.0,0.015359999999999999,-3.477,-3.708,-5.22,-6.035,-6.3020000000000005,-2.542,-0.8759999999999999,-2.319,-3.227,-3.7319999999999998,-1.3330000000000002,-2.654,-1.525,-1.475,-3.674
334,0.0152,0.015080000000000001,9.0,2.3088948727000003,2.5796804428,2.27,3.426,3.5479,0.512,8,0.5589999999999999,0.386,67.0,40.6,1,-2.17e-08,0.0,0.6769,0.3077,0.001782,0.0024170000000000003,0.0061600000000000005,-1.0,0.015359999999999999,-3.795,-3.905,-5.582000000000001,-6.425,-6.7170000000000005,-2.6,-0.7390000000000001,-2.155,-3.3760000000000003,-4.003,-1.2770000000000001,-2.741,-1.3659999999999999,-1.317,-3.8510000000000004
335,0.0152,0.015080000000000001,9.0,2.3089039326,2.5796806812,2.27,3.553,3.5335,0.327,8,0.5589999999999999,0.386,99.72,57.26,1,-3.71e-08,0.0,0.6769,0.3077,0.001782,0.0024170000000000003,0.0061600000000000005,-1.0,0.015359999999999999,-4.111000000000001,-4.06,-5.9479999999999995,-6.811,-7.13,-2.5860000000000003,-0.451,-1.8319999999999999,-3.45,-4.231,-1.095,-2.766,-1.0490000000000002,-1.003,-3.9730000000000003
